country,metric,unit,date,value,year_month,metric_std
방글라데시,무역수지,천불,2025-07-01,85704,2025-07,trade_balance
방글라데시,수출금액,천불,2025-08-01,131916,2025-08,export_value
방글라데시,수입금액,천불,2025-08-01,59871,2025-08,import_value
방글라데시,무역수지,천불,2025-08-01,72045,2025-08,trade_balance
방글라데시,수출금액,천불,2025-09-01,128369,2025-09,export_value
방글라데시,수입금액,천불,2025-09-01,66666,2025-09,import_value
방글라데시,무역수지,천불,2025-09-01,61702,2025-09,trade_balance
방글라데시,수출금액,천불,2025-10-01,218691,2025-10,export_value
방글라데시,수입금액,천불,2025-10-01,53612,2025-10,import_value
방글라데시,무역수지,천불,2025-10-01,165080,2025-10,trade_balance
방글라데시,수출금액,천불,2025-11-01,173648,2025-11,export_value
방글라데시,수입금액,천불,2025-11-01,46966,2025-11,import_value
방글라데시,무역수지,천불,2025-11-01,126682,2025-11,trade_balance
방글라데시,수출금액,천불,2025-12-01,158303,2025-12,export_value
방글라데시,수입금액,천불,2025-12-01,49803,2025-12,import_value
방글라데시,무역수지,천불,2025-12-01,108500,2025-12,trade_balance
방글라데시,수출금액,천불,2026-01-01,112214,2026-01,export_value
방글라데시,수입금액,천불,2026-01-01,45432,2026-01,import_value
방글라데시,무역수지,천불,2026-01-01,66783,2026-01,trade_balance
방글라데시,수출금액,천불,2026-02-01,146672,2026-02,export_value
방글라데시,수입금액,천불,2026-02-01,58400,2026-02,import_value
방글라데시,무역수지,천불,2026-02-01,88272,2026-02,trade_balance
방글라데시,수출금액,천불,2026-03-01,381029,2026-03,export_value
방글라데시,수입금액,천불,2026-03-01,66430,2026-03,import_value
방글라데시,무역수지,천불,2026-03-01,314599,2026-03,trade_balance
방글라데시,수출금액,천불,2026-04-01,343220,2026-04,export_value
방글라데시,수입금액,천불,2026-04-01,41077,2026-04,import_value
방글라데시,무역수지,천불,2026-04-01,302143,2026-04,trade_balance
방글라데시,수출금액,천불,2026-05-01,264602,2026-05,export_value
방글라데시,수입금액,천불,2026-05-01,35661,2026-05,import_value
방글라데시,무역수지,천불,2026-05-01,228941,2026-05,trade_balance
방글라데시,수출금액,천불,2026-06-01,197364,2026-06,export_value
방글라데시,수입금액,천불,2026-06-01,30660,2026-06,import_value
방글라데시,무역수지,천불,2026-06-01,166705,2026-06,trade_balance
방글라데시,수출금액,천불,2026-07-01,81240,2026-07,export_value
방글라데시,수입금액,천불,2026-07-01,38440,2026-07,import_value
방글라데시,무역수지,천불,2026-07-01,42801,2026-07,trade_balance
버뮤다,수출금액,천불,2024-01-01,47823,2024-01,export_value
버뮤다,수입금액,천불,2024-01-01,2,2024-01,import_value
버뮤다,무역수지,천불,2024-01-01,47821,2024-01,trade_balance
버뮤다,수출금액,천불,2024-02-01,224,2024-02,export_value
버뮤다,수입금액,천불,2024-02-01,13,2024-02,import_value
버뮤다,무역수지,천불,2024-02-01,211,2024-02,trade_balance
버뮤다,수출금액,천불,2024-03-01,701,2024-03,export_value
버뮤다,수입금액,천불,2024-03-01,0,2024-03,import_value
버뮤다,무역수지,천불,2024-03-01,701,2024-03,trade_balance
버뮤다,수출금액,천불,2024-04-01,207918,2024-04,export_value
버뮤다,수입금액,천불,2024-04-01,16,2024-04,import_value
버뮤다,무역수지,천불,2024-04-01,207902,2024-04,trade_balance
버뮤다,수출금액,천불,2024-05-01,209902,2024-05,export_value
버뮤다,수입금액,천불,2024-05-01,1,2024-05,import_value
버뮤다,무역수지,천불,2024-05-01,209901,2024-05,trade_balance
버뮤다,수출금액,천불,2024-06-01,207863,2024-06,export_value
버뮤다,수입금액,천불,2024-06-01,1,2024-06,import_value
버뮤다,무역수지,천불,2024-06-01,207862,2024-06,trade_balance
버뮤다,수출금액,천불,2024-07-01,208764,2024-07,export_value
버뮤다,수입금액,천불,2024-07-01,1,2024-07,import_value
버뮤다,무역수지,천불,2024-07-01,208763,2024-07,trade_balance
버뮤다,수출금액,천불,2024-08-01,206166,2024-08,export_value
버뮤다,수입금액,천불,2024-08-01,1,2024-08,import_value
버뮤다,무역수지,천불,2024-08-01,206165,2024-08,trade_balance
버뮤다,수출금액,천불,2024-09-01,209808,2024-09,export_value
버뮤다,수입금액,천불,2024-09-01,0,2024-09,import_value
버뮤다,무역수지,천불,2024-09-01,209808,2024-09,trade_balance
버뮤다,수출금액,천불,2024-10-01,211566,2024-10,export_value
버뮤다,수입금액,천불,2024-10-01,1,2024-10,import_value
버뮤다,무역수지,천불,2024-10-01,211565,2024-10,trade_balance
버뮤다,수출금액,천불,2024-11-01,211930,2024-11,export_value
버뮤다,수입금액,천불,2024-11-01,1,2024-11,import_value
버뮤다,무역수지,천불,2024-11-01,211929,2024-11,trade_balance
버뮤다,수출금액,천불,2024-12-01,209241,2024-12,export_value
버뮤다,수입금액,천불,2024-12-01,1,2024-12,import_value
버뮤다,무역수지,천불,2024-12-01,209240,2024-12,trade_balance
버뮤다,수출금액,천불,2025-01-01,785,2025-01,export_value
버뮤다,수입금액,천불,2025-01-01,1,2025-01,import_value
버뮤다,무역수지,천불,2025-01-01,784,2025-01,trade_balance
버뮤다,수출금액,천불,2025-02-01,208775,2025-02,export_value
버뮤다,수입금액,천불,2025-02-01,0,2025-02,import_value
버뮤다,무역수지,천불,2025-02-01,208775,2025-02,trade_balance
버뮤다,수출금액,천불,2025-03-01,1349,2025-03,export_value
버뮤다,수입금액,천불,2025-03-01,1,2025-03,import_value
버뮤다,무역수지,천불,2025-03-01,1348,2025-03,trade_balance
버뮤다,수출금액,천불,2025-04-01,211356,2025-04,export_value
버뮤다,수입금액,천불,2025-04-01,1,2025-04,import_value
버뮤다,무역수지,천불,2025-04-01,211355,2025-04,trade_balance
버뮤다,수출금액,천불,2025-05-01,539,2025-05,export_value
버뮤다,수입금액,천불,2025-05-01,2,2025-05,import_value
버뮤다,무역수지,천불,2025-05-01,537,2025-05,trade_balance
버뮤다,수출금액,천불,2025-06-01,212796,2025-06,export_value
버뮤다,수입금액,천불,2025-06-01,1,2025-06,import_value
버뮤다,무역수지,천불,2025-06-01,212795,2025-06,trade_balance
버뮤다,수출금액,천불,2025-07-01,212097,2025-07,export_value
버뮤다,수입금액,천불,2025-07-01,0,2025-07,import_value
버뮤다,무역수지,천불,2025-07-01,212097,2025-07,trade_balance
버뮤다,수출금액,천불,2025-08-01,212890,2025-08,export_value
버뮤다,수입금액,천불,2025-08-01,0,2025-08,import_value
버뮤다,무역수지,천불,2025-08-01,212890,2025-08,trade_balance
버뮤다,수출금액,천불,2025-09-01,417156,2025-09,export_value
버뮤다,수입금액,천불,2025-09-01,0,2025-09,import_value
버뮤다,무역수지,천불,2025-09-01,417156,2025-09,trade_balance
버뮤다,수출금액,천불,2025-10-01,211232,2025-10,export_value
버뮤다,수입금액,천불,2025-10-01,0,2025-10,import_value
버뮤다,무역수지,천불,2025-10-01,211232,2025-10,trade_balance
버뮤다,수출금액,천불,2025-11-01,205439,2025-11,export_value
버뮤다,수입금액,천불,2025-11-01,0,2025-11,import_value
버뮤다,무역수지,천불,2025-11-01,205439,2025-11,trade_balance
버뮤다,수출금액,천불,2025-12-01,212789,2025-12,export_value
버뮤다,수입금액,천불,2025-12-01,0,2025-12,import_value
버뮤다,무역수지,천불,2025-12-01,212789,2025-12,trade_balance
버뮤다,수출금액,천불,2026-01-01,211245,2026-01,export_value
버뮤다,수입금액,천불,2026-01-01,2,2026-01,import_value
버뮤다,무역수지,천불,2026-01-01,211243,2026-01,trade_balance
버뮤다,수출금액,천불,2026-02-01,642,2026-02,export_value
버뮤다,수입금액,천불,2026-02-01,1,2026-02,import_value
버뮤다,무역수지,천불,2026-02-01,642,2026-02,trade_balance
버뮤다,수출금액,천불,2026-03-01,997,2026-03,export_value
버뮤다,수입금액,천불,2026-03-01,0,2026-03,import_value
버뮤다,무역수지,천불,2026-03-01,997,2026-03,trade_balance
버뮤다,수출금액,천불,2026-04-01,211544,2026-04,export_value
버뮤다,수입금액,천불,2026-04-01,0,2026-04,import_value
버뮤다,무역수지,천불,2026-04-01,211544,2026-04,trade_balance
버뮤다,수출금액,천불,2026-05-01,211446,2026-05,export_value
버뮤다,수입금액,천불,2026-05-01,1,2026-05,import_value
버뮤다,무역수지,천불,2026-05-01,211445,2026-05,trade_balance
버뮤다,수출금액,천불,2026-06-01,211278,2026-06,export_value
버뮤다,수입금액,천불,2026-06-01,0,2026-06,import_value
버뮤다,무역수지,천불,2026-06-01,211278,2026-06,trade_balance
버뮤다,수출금액,천불,2026-07-01,215799,2026-07,export_value
버뮤다,수입금액,천불,2026-07-01,1,2026-07,import_value
버뮤다,무역수지,천불,2026-07-01,215798,2026-07,trade_balance
베네주엘라,수출금액,천불,2024-01-01,3747,2024-01,export_value
베네주엘라,수입금액,천불,2024-01-01,256,2024-01,import_value
베네주엘라,무역수지,천불,2024-01-01,3491,2024-01,trade_balance
베네주엘라,수출금액,천불,2024-02-01,4377,2024-02,export_value
베네주엘라,수입금액,천불,2024-02-01,856,2024-02,import_value
베네주엘라,무역수지,천불,2024-02-01,3521,2024-02,trade_balance
베네주엘라,수출금액,천불,2024-03-01,3566,2024-03,export_value
베네주엘라,수입금액,천불,2024-03-01,469,2024-03,import_value
베네주엘라,무역수지,천불,2024-03-01,3097,2024-03,trade_balance
베네주엘라,수출금액,천불,2024-04-01,3551,2024-04,export_value
베네주엘라,수입금액,천불,2024-04-01,579,2024-04,import_value
베네주엘라,무역수지,천불,2024-04-01,2971,2024-04,trade_balance
베네주엘라,수출금액,천불,2024-05-01,2988,2024-05,export_value
베네주엘라,수입금액,천불,2024-05-01,386,2024-05,import_value
베네주엘라,무역수지,천불,2024-05-01,2603,2024-05,trade_balance
베네주엘라,수출금액,천불,2024-06-01,3154,2024-06,export_value
베네주엘라,수입금액,천불,2024-06-01,1675,2024-06,import_value
베네주엘라,무역수지,천불,2024-06-01,1479,2024-06,trade_balance
베네주엘라,수출금액,천불,2024-07-01,4441,2024-07,export_value
베네주엘라,수입금액,천불,2024-07-01,547,2024-07,import_value
베네주엘라,무역수지,천불,2024-07-01,3895,2024-07,trade_balance
베네주엘라,수출금액,천불,2024-08-01,3649,2024-08,export_value
베네주엘라,수입금액,천불,2024-08-01,260,2024-08,import_value
베네주엘라,무역수지,천불,2024-08-01,3389,2024-08,trade_balance
베네주엘라,수출금액,천불,2024-09-01,2688,2024-09,export_value
베네주엘라,수입금액,천불,2024-09-01,193,2024-09,import_value
베네주엘라,무역수지,천불,2024-09-01,2495,2024-09,trade_balance
베네주엘라,수출금액,천불,2024-10-01,3785,2024-10,export_value
베네주엘라,수입금액,천불,2024-10-01,460,2024-10,import_value
베네주엘라,무역수지,천불,2024-10-01,3325,2024-10,trade_balance
베네주엘라,수출금액,천불,2024-11-01,3149,2024-11,export_value
베네주엘라,수입금액,천불,2024-11-01,617,2024-11,import_value
베네주엘라,무역수지,천불,2024-11-01,2532,2024-11,trade_balance
베네주엘라,수출금액,천불,2024-12-01,3288,2024-12,export_value
베네주엘라,수입금액,천불,2024-12-01,167,2024-12,import_value
베네주엘라,무역수지,천불,2024-12-01,3121,2024-12,trade_balance
베네주엘라,수출금액,천불,2025-01-01,2638,2025-01,export_value
베네주엘라,수입금액,천불,2025-01-01,439,2025-01,import_value
베네주엘라,무역수지,천불,2025-01-01,2199,2025-01,trade_balance
베네주엘라,수출금액,천불,2025-02-01,3502,2025-02,export_value
베네주엘라,수입금액,천불,2025-02-01,231,2025-02,import_value
베네주엘라,무역수지,천불,2025-02-01,3271,2025-02,trade_balance
베네주엘라,수출금액,천불,2025-03-01,2999,2025-03,export_value
베네주엘라,수입금액,천불,2025-03-01,1167,2025-03,import_value
베네주엘라,무역수지,천불,2025-03-01,1831,2025-03,trade_balance
베네주엘라,수출금액,천불,2025-04-01,3377,2025-04,export_value
베네주엘라,수입금액,천불,2025-04-01,89,2025-04,import_value
베네주엘라,무역수지,천불,2025-04-01,3288,2025-04,trade_balance
베네주엘라,수출금액,천불,2025-05-01,2495,2025-05,export_value
베네주엘라,수입금액,천불,2025-05-01,487,2025-05,import_value
베네주엘라,무역수지,천불,2025-05-01,2007,2025-05,trade_balance
베네주엘라,수출금액,천불,2025-06-01,4007,2025-06,export_value
베네주엘라,수입금액,천불,2025-06-01,1945,2025-06,import_value
베네주엘라,무역수지,천불,2025-06-01,2062,2025-06,trade_balance
베네주엘라,수출금액,천불,2025-07-01,3550,2025-07,export_value
베네주엘라,수입금액,천불,2025-07-01,505,2025-07,import_value
베네주엘라,무역수지,천불,2025-07-01,3046,2025-07,trade_balance
베네주엘라,수출금액,천불,2025-08-01,4635,2025-08,export_value
베네주엘라,수입금액,천불,2025-08-01,446,2025-08,import_value
베네주엘라,무역수지,천불,2025-08-01,4189,2025-08,trade_balance
베네주엘라,수출금액,천불,2025-09-01,4450,2025-09,export_value
베네주엘라,수입금액,천불,2025-09-01,993,2025-09,import_value
베네주엘라,무역수지,천불,2025-09-01,3457,2025-09,trade_balance
베네주엘라,수출금액,천불,2025-10-01,5381,2025-10,export_value
베네주엘라,수입금액,천불,2025-10-01,200,2025-10,import_value
베네주엘라,무역수지,천불,2025-10-01,5182,2025-10,trade_balance
베네주엘라,수출금액,천불,2025-11-01,3793,2025-11,export_value
베네주엘라,수입금액,천불,2025-11-01,621,2025-11,import_value
베네주엘라,무역수지,천불,2025-11-01,3172,2025-11,trade_balance
베네주엘라,수출금액,천불,2025-12-01,5318,2025-12,export_value
베네주엘라,수입금액,천불,2025-12-01,189,2025-12,import_value
베네주엘라,무역수지,천불,2025-12-01,5128,2025-12,trade_balance
베네주엘라,수출금액,천불,2026-01-01,3859,2026-01,export_value
베네주엘라,수입금액,천불,2026-01-01,896,2026-01,import_value
베네주엘라,무역수지,천불,2026-01-01,2962,2026-01,trade_balance
베네주엘라,수출금액,천불,2026-02-01,5896,2026-02,export_value
베네주엘라,수입금액,천불,2026-02-01,469,2026-02,import_value
베네주엘라,무역수지,천불,2026-02-01,5427,2026-02,trade_balance
베네주엘라,수출금액,천불,2026-03-01,4142,2026-03,export_value
